"Hour","NCA_AlivesNodeCount","NCD_DeadNodesCount","AV_Created","AV_Received","AV_Ratio","ALL_EnergyLeft","PerRegion_EnergyLeft (1-3)"
"116","0","0","0","0","0","143","0.0","0.0","NaN%","0.0"
"122","0","0","0","0","0","200","0.0","0.0","NaN%","0.0"
"128","0","0","0","0","0","200","0.0","0.0","NaN%","0.0"
"135","0","0","0","0","0","200","0.0","0.0","NaN%","0.0"
"142","0","0","0","0","0","200","0.0","0.0","NaN%","0.0"
"149","0","0","0","0","0","200","0.0","0.0","NaN%","0.0"
"157","0","0","0","0","0","200","0.0","0.0","NaN%","0.0"
"165","0","0","0","0","0","200","0.0","0.0","NaN%","0.0"
"173","0","0","0","0","0","154","0.0","0.0","NaN%","0.0"
"180","0","0","0","0","0","137","0.0","0.0","NaN%","0.0"
"188","0","0","0","0","0","200","0.0","0.0","NaN%","0.0"
"195","0","0","0","0","0","200","0.0","0.0","NaN%","0.0"
"202","0","0","0","0","0","200","0.0","0.0","NaN%","0.0"
"209","0","0","0","0","0","112","0.0","0.0","NaN%","0.0"
"216","0","0","0","0","0","200","0.0","0.0","NaN%","0.0"
"224","0","0","0","0","0","200","0.0","0.0","NaN%","0.0"
"230","0","0","0","0","0","60","0.0","0.0","NaN%","0.0"
"238","0","0","0","0","0","88","0.0","0.0","NaN%","0.0"
"243","0","0","0","0","0","200","0.0","0.0","NaN%","0.0"
"251","0","0","0","0","0","200","0.0","0.0","NaN%","0.0"
"257","0","0","0","0","0","200","0.0","0.0","NaN%","0.0"
"263","0","0","0","0","0","200","0.0","0.0","NaN%","0.0"
"269","0","0","0","0","0","200","0.0","0.0","NaN%","0.0"
"275","0","0","0","0","0","200","0.0","0.0","NaN%","0.0"
"Hour","NCA_AlivesNodeCount","NCD_DeadNodesCount","AV_Created","AV_Received","AV_Ratio","ALL_EnergyLeft","PerRegion_EnergyLeft (1-3)"
"0","0","0","0","0","0.0","0.0","0.00%","0.0"
"1","0","0","200","0","0.0","0.0","NaN%","98.72"
"2","0","0","200","0","0.0","0.0","NaN%","97.38"
"3","0","0","200","0","0.0","0.0","NaN%","96.53"
"2","0","0","200","0","0.0","0.0","NaN%","96.52"
"3","0","0","200","0","0.0","0.0","NaN%","96.25"
"4","0","0","200","0","0.0","0.0","NaN%","95.47"
"3","0","0","200","0","0.0","0.0","NaN%","95.46"
"4","0","0","200","0","0.0","0.0","NaN%","95.02"
"5","0","0","200","0","0.0","0.0","NaN%","94.21"
"4","0","0","200","0","0.0","0.0","NaN%","94.2"
"5","0","0","200","0","0.0","0.0","NaN%","93.79"
"6","0","0","200","0","0.0","0.0","NaN%","92.55"
"7","0","0","200","0","0.0","0.0","NaN%","91.31"
"8","0","0","200","0","0.0","0.0","NaN%","90.09"
"9","0","0","200","0","0.0","0.0","NaN%","88.86"
"10","0","0","200","0","0.0","0.0","NaN%","88.2"
"9","0","0","200","0","0.0","0.0","NaN%","88.19"
"10","0","0","200","0","0.0","0.0","NaN%","87.63"
"11","0","0","200","0","0.0","0.0","NaN%","86.32"
"12","0","0","200","0","0.0","0.0","NaN%","85.16"
"13","0","0","200","0","0.0","0.0","NaN%","83.84"
"14","0","0","200","0","0.0","0.0","NaN%","82.7"
"15","0","0","200","0","0.0","0.0","NaN%","81.46"
"16","0","0","200","0","0.0","0.0","NaN%","80.23"
"17","0","0","200","0","0.0","0.0","NaN%","79.0"
"18","0","0","200","0","0.0","0.0","NaN%","77.77"
"19","0","0","200","0","0.0","0.0","NaN%","76.54"
"Hour","NCA_AlivesNodeCount","NCD_DeadNodesCount","AV_Created","AV_Received","AV_Ratio","ALL_EnergyLeft","PerRegion_EnergyLeft (1-3)"
"0","0","0","200","0","0.0","0.0","NaN%","99.95"
"1","0","0","200","0","0.0","0.0","NaN%","98.72"
